3450|聯鈞|永豐金證券|72.412778551532|0.0141|
3450|聯鈞|台灣企銀|68.838682745495|0.0018|
3450|聯鈞|元富證券|65.0988490707695|0.0094|
3450|聯鈞|大慶證券|65.4102893439264|0.0098|
3441|聯一光|富順證券|54.1366342943768|0.0027|
3441|聯一光|富邦證券|54.1578335232205|0.0229|
3441|聯一光|金港證券|54.7191467285156|0.0009|
3441|聯一光|石橋證券|54.060271581014|0.0015|
3441|聯一光|台安|55.1430961608887|0.0002|
3438|類比科|合庫|48.8914778645833|0.0039|
3438|類比科|大昌證券|52.1876064510796|0.0033|
3431|長天|聯邦商銀|18.8878766228171|0.0011|
3431|長天|富星證券|21.2729173459505|0.0008|
3416|融程電|第一金證券|66.7665520246639|0.0099|
3416|融程電|國票證券|63.0114149892946|0.0264|
3402|漢科|金興證券|27.6467007723722|0.0003|
3390|旭軟|全泰證券|44.8997795104981|0.0002|
3390|旭軟|中農證券|44.7883792453342|0.0004|
3389|志遠|豐興證券|28.3182097603293|0.0005|
3388|崇越電|大華證券|80.0935629312094|0.0111|
3383|新世紀|瑞士信貸|85.6313684947805|0.0148|
3383|新世紀|台灣摩根士丹利|85.5626861445637|0.0077|
3376|新日興|宏遠證券|72.978560871139|0.0049|
3376|新日興|台灣摩根士丹利|71.6097470781354|0.0095|
3373|熱映|合庫|18.8540963637523|0.0026|
3356|奇偶|金港證券|123.567585820737|0.0010|
3356|奇偶|亞東證券|129.913375051398|0.0047|
3325|旭品|鑫豐證券|57.4135213216146|0.0014|
3325|旭品|萬泰|56.8287940392127|0.0004|
3325|旭品|富隆證券|53.8284751096386|0.0049|
3325|旭品|凱基證券|54.9887278487043|0.0172|
3325|旭品|致和證券|54.1705485026042|0.0027|
3325|旭品|全泰證券|52.3716621398926|0.0002|
3325|旭品|永興證券|56.1485010572701|0.0036|
3325|旭品|元富證券|53.7059418952589|0.0101|
3325|旭品|大鼎證券|53.1483653675426|0.0002|
3325|旭品|大眾證券|57.4748977594501|0.0034|
3323|加百裕|兆豐證券|29.1540423858537|0.0054|
3323|加百裕|大華證券|28.9089322055343|0.0051|
3322|建舜電|大昌證券|12.7453773269236|0.0044|
3317|尼克森|新光證券|19.6131663804644|0.0029|
3305|昇貿|台灣工銀證券|52.2447891235352|0.0033|
