期貨商代號,名稱,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,MSO,XIO,GTO,TGO,小計,總計TEO,總計TFO,總計TXO,總計STC,總計MSO,總計XIO,總計GTO,總計TGO,總計,市佔率
F004999,凱基期貨自營,0,0,480.0000000000000000,0,0,0,0,0,480.0000000000000000,0,0,1587.000000000000000,0,0,0,0,0,1587.000000000000000,0,0,938.000000000000000,0,0,0,0,0,938.000000000000000,0,0,1577.000000000000000,0,0,0,0,0,1577.000000000000000,0,0,23381.00000000000000,0,0,0,0,0,23381.00000000000000,0,0,58020.00000000000000,0,0,0,0,0,58020.00000000000000,0,0,7180.000000000000000,0,0,0,0,0,7180.000000000000000,0,0,1720.000000000000000,0,0,0,0,0,1720.000000000000000,0,0,2310.000000000000000,0,0,0,0,0,2310.000000000000000,0,0,1206.000000000000000,0,0,0,0,0,1206.000000000000000,0,0,1468.000000000000000,0,0,0,0,0,1468.000000000000000,0,0,2228.000000000000000,0,0,0,0,0,2228.000000000000000,0,0,5915.000000000000000,0,0,0,0,0,5915.000000000000000,0,0,1318.000000000000000,0,0,0,0,0,1318.000000000000000,0,0,6386.000000000000000,0,0,0,0,0,6386.000000000000000,0,0,3326.000000000000000,0,0,0,0,0,3326.000000000000000,0,0,2176.000000000000000,0,0,0,0,0,2176.000000000000000,0,0,2968.000000000000000,0,0,0,0,0,2968.000000000000000,0,0,1856.000000000000000,0,0,0,0,0,1856.000000000000000,0,0,1030.000000000000000,0,0,0,0,0,1030.000000000000000,0,0,880.0000000000000000,0,0,0,0,0,880.0000000000000000,0,0,140.0000000000000000,0,0,0,0,0,140.0000000000000000,0,0,1486.000000000000000,0,0,0,0,0,1486.000000000000000,0,0,129576.0000000000000,0,0,0,0,0,129576.0000000000000,0.450000000000000000
S856000,新光證券,1.000000000000000000,1.000000000000000000,3215.000000000000000,0,0,0,0,2.000000000000000000,3219.000000000000000,0,3.000000000000000000,4796.000000000000000,0,0,0,0,2.000000000000000000,4801.000000000000000,4.000000000000000000,0,6248.000000000000000,0,0,0,0,1.000000000000000000,6253.000000000000000,9.000000000000000000,2.000000000000000000,5748.000000000000000,0,0,0,0,1.000000000000000000,5760.000000000000000,7.000000000000000000,2.000000000000000000,12604.00000000000000,0,0,0,0,6.000000000000000000,12619.00000000000000,0,0,12801.00000000000000,0,0,0,0,4.000000000000000000,12805.00000000000000,10.00000000000000000,0,9571.00000000000000,0,0,0,0,3.000000000000000000,9584.00000000000000,0,0,5510.000000000000000,0,0,0,0,1.000000000000000000,5511.000000000000000,0,0,8964.000000000000000,0,0,0,0,1.000000000000000000,8965.000000000000000,0,0,7188.000000000000000,0,0,0,0,0,7188.000000000000000,0,0,4818.000000000000000,0,0,0,0,0,4818.000000000000000,0,0,4728.000000000000000,0,0,0,0,0,4728.000000000000000,0,0,5106.000000000000000,0,0,0,0,0,5106.000000000000000,0,0,3535.000000000000000,0,0,0,0,0,3535.000000000000000,8.000000000000000000,1.000000000000000000,3994.000000000000000,0,0,0,0,4.000000000000000000,4007.000000000000000,2.000000000000000000,4.000000000000000000,4057.000000000000000,0,0,0,0,4.000000000000000000,4067.000000000000000,4.000000000000000000,1.000000000000000000,3573.000000000000000,0,0,0,0,2.000000000000000000,3580.000000000000000,0,0,4036.000000000000000,0,0,0,0,1.000000000000000000,4037.000000000000000,0,4.000000000000000000,3164.000000000000000,0,0,0,0,3.000000000000000000,3171.000000000000000,1.000000000000000000,0,2991.000000000000000,0,0,0,0,0,2992.000000000000000,2.000000000000000000,0,4049.000000000000000,0,0,0,0,0,4051.000000000000000,2.000000000000000000,0,3261.000000000000000,0,0,0,0,0,3263.000000000000000,1.000000000000000000,2.000000000000000000,3074.000000000000000,0,0,0,0,0,3077.000000000000000,51.00000000000000000,20.00000000000000000,127031.0000000000000,0,0,0,0,35.00000000000000000,127137.0000000000000,0.440000000000000000
S844000,摩根大通證券,0,0,2300.000000000000000,0,0,0,0,0,2300.000000000000000,0,0,3094.000000000000000,0,0,0,0,0,3094.000000000000000,0,0,3150.000000000000000,0,0,0,0,0,3150.000000000000000,0,0,5423.000000000000000,0,0,0,0,0,5423.000000000000000,0,0,10844.00000000000000,0,0,0,0,0,10844.00000000000000,0,0,3974.000000000000000,0,0,0,0,0,3974.000000000000000,0,0,4150.000000000000000,0,0,0,0,0,4150.000000000000000,0,0,800.0000000000000000,0,0,0,0,0,800.0000000000000000,0,0,2910.000000000000000,0,0,0,0,0,2910.000000000000000,0,0,5247.000000000000000,0,0,0,0,0,5247.000000000000000,0,0,4979.000000000000000,0,0,0,0,0,4979.000000000000000,0,0,0,0,0,0,0,0,0,0,0,16529.00000000000000,0,0,0,0,0,16529.00000000000000,0,0,1854.000000000000000,0,0,0,0,0,1854.000000000000000,0,0,975.000000000000000,0,0,0,0,0,975.000000000000000,0,0,5319.000000000000000,0,0,0,0,0,5319.000000000000000,0,0,963.000000000000000,0,0,0,0,0,963.000000000000000,0,0,1259.000000000000000,0,0,0,0,0,1259.000000000000000,0,0,8131.000000000000000,0,0,0,0,0,8131.000000000000000,0,0,3743.000000000000000,0,0,0,0,0,3743.000000000000000,0,0,1461.000000000000000,0,0,0,0,0,1461.000000000000000,0,0,3145.000000000000000,0,0,0,0,0,3145.000000000000000,0,0,66.00000000000000000,0,0,0,0,0,66.00000000000000000,0,0,90316.00000000000000,0,0,0,0,0,90316.00000000000000,0.310000000000000000
S538000,第一金證券,0,3.000000000000000000,806.0000000000000000,0,0,0,0,0,809.0000000000000000,0,1.000000000000000000,1631.000000000000000,0,0,0,0,0,1632.000000000000000,1.000000000000000000,0,3932.000000000000000,0,0,0,0,0,3933.000000000000000,0,4.000000000000000000,2448.000000000000000,0,0,0,0,0,2452.000000000000000,1.000000000000000000,0,6125.000000000000000,0,0,0,0,0,6126.000000000000000,0,11.00000000000000000,6229.000000000000000,0,0,0,0,0,6240.000000000000000,0,5.000000000000000000,9018.000000000000000,0,0,0,0,0,9023.000000000000000,0,0,6208.000000000000000,0,0,0,0,0,6208.000000000000000,0,0,5333.000000000000000,0,0,0,0,0,5333.000000000000000,0,0,4549.000000000000000,0,0,0,0,0,4549.000000000000000,0,1.000000000000000000,3348.000000000000000,0,0,0,0,0,3349.000000000000000,0,0,2776.000000000000000,0,0,0,0,0,2776.000000000000000,0,0,4273.000000000000000,0,0,0,0,0,4273.000000000000000,0,0,2772.000000000000000,0,0,0,0,0,2772.000000000000000,0,0,2454.000000000000000,0,0,0,0,2.000000000000000000,2456.000000000000000,0,0,4232.000000000000000,0,0,0,0,2.000000000000000000,4234.000000000000000,0,0,3221.000000000000000,0,0,0,0,6.000000000000000000,3227.000000000000000,0,0,2895.000000000000000,0,0,0,0,1.000000000000000000,2896.000000000000000,0,0,2467.000000000000000,0,0,0,0,2.000000000000000000,2469.000000000000000,0,0,3537.000000000000000,0,0,0,0,0,3537.000000000000000,0,0,4452.000000000000000,0,0,0,0,0,4452.000000000000000,0,0,3114.000000000000000,0,0,0,0,0,3114.000000000000000,0,0,1782.000000000000000,0,0,0,0,0,1782.000000000000000,2.000000000000000000,25.00000000000000000,87602.00000000000000,0,0,0,0,13.00000000000000000,87642.00000000000000,0.310000000000000000
F020999,群益期貨自營,0,0,5007.000000000000000,0,0,0,0,0,5007.000000000000000,0,0,9016.000000000000000,0,0,0,0,0,9016.000000000000000,0,0,5430.000000000000000,0,0,0,0,0,5430.000000000000000,0,0,6731.000000000000000,0,0,0,0,0,6731.000000000000000,0,0,5555.000000000000000,0,0,0,0,0,5555.000000000000000,0,0,3886.000000000000000,0,0,0,0,0,3886.000000000000000,0,0,4262.000000000000000,0,0,0,0,0,4262.000000000000000,0,0,3788.000000000000000,0,0,0,0,0,3788.000000000000000,0,0,5019.000000000000000,0,0,0,0,0,5019.000000000000000,0,0,6973.000000000000000,0,0,0,0,0,6973.000000000000000,0,0,6658.000000000000000,0,0,0,0,0,6658.000000000000000,0,0,3875.000000000000000,0,0,0,0,0,3875.000000000000000,0,0,1996.000000000000000,0,0,0,0,0,1996.000000000000000,0,0,1376.000000000000000,0,0,0,0,0,1376.000000000000000,0,0,1848.000000000000000,0,0,0,0,0,1848.000000000000000,0,0,500.0000000000000000,0,0,0,0,0,500.0000000000000000,0,0,1990.000000000000000,0,0,0,0,0,1990.000000000000000,0,0,1000.000000000000000,0,0,0,0,0,1000.000000000000000,0,0,1172.000000000000000,0,0,0,0,0,1172.000000000000000,0,0,1150.000000000000000,0,0,0,0,0,1150.000000000000000,0,0,2365.000000000000000,0,0,0,0,0,2365.000000000000000,0,0,3165.000000000000000,0,0,0,0,0,3165.000000000000000,0,0,2321.000000000000000,0,0,0,0,0,2321.000000000000000,0,0,85083.00000000000000,0,0,0,0,0,85083.00000000000000,0.300000000000000000
S845999,康和證券自營,0,0,860.0000000000000000,0,0,0,0,0,860.0000000000000000,0,0,1020.000000000000000,0,0,0,0,0,1020.000000000000000,0,0,1750.000000000000000,0,0,0,0,0,1750.000000000000000,0,0,1562.000000000000000,0,0,0,0,0,1562.000000000000000,0,0,4129.000000000000000,0,0,0,0,0,4129.000000000000000,0,0,1531.000000000000000,0,0,0,0,0,1531.000000000000000,0,0,3449.000000000000000,0,0,0,0,0,3449.000000000000000,0,0,1738.000000000000000,0,0,0,0,0,1738.000000000000000,0,0,2007.000000000000000,0,0,0,0,0,2007.000000000000000,0,0,3796.000000000000000,0,0,0,0,0,3796.000000000000000,0,0,2848.000000000000000,0,0,0,0,0,2848.000000000000000,0,0,2655.000000000000000,0,0,0,0,0,2655.000000000000000,0,0,9370.00000000000000,0,0,0,0,0,9370.00000000000000,0,0,800.0000000000000000,0,0,0,0,0,800.0000000000000000,0,0,3491.000000000000000,0,0,0,0,0,3491.000000000000000,0,0,2901.000000000000000,0,0,0,0,0,2901.000000000000000,0,0,4093.000000000000000,0,0,0,0,0,4093.000000000000000,0,0,2418.000000000000000,0,0,0,0,0,2418.000000000000000,0,0,2618.000000000000000,0,0,0,0,0,2618.000000000000000,0,0,1990.000000000000000,0,0,0,0,0,1990.000000000000000,0,0,2885.000000000000000,0,0,0,0,10.00000000000000000,2895.000000000000000,0,0,2700.000000000000000,0,0,0,0,0,2700.000000000000000,0,0,4647.000000000000000,0,0,0,0,0,4647.000000000000000,0,0,65258.00000000000000,0,0,0,0,10.00000000000000000,65268.00000000000000,0.230000000000000000
S884000,玉山證券,40.00000000000000000,0,1780.000000000000000,0,0,0,0,0,1820.000000000000000,0,0,2019.000000000000000,0,0,0,0,0,2019.000000000000000,0,0,3717.000000000000000,0,0,0,0,0,3717.000000000000000,0,1.000000000000000000,2932.000000000000000,0,0,0,0,1.000000000000000000,2934.000000000000000,0,0,6689.000000000000000,0,0,0,0,1.000000000000000000,6690.000000000000000,1.000000000000000000,0,5786.000000000000000,0,0,0,0,0,5787.000000000000000,0,0,5931.000000000000000,0,0,0,0,0,5931.000000000000000,0,0,2879.000000000000000,0,0,0,0,2.000000000000000000,2881.000000000000000,0,0,3542.000000000000000,0,0,0,0,1.000000000000000000,3543.000000000000000,0,0,3745.000000000000000,0,0,0,0,0,3745.000000000000000,0,0,2657.000000000000000,0,0,0,0,0,2657.000000000000000,0,0,2629.000000000000000,0,0,0,0,0,2629.000000000000000,0,0,2376.000000000000000,0,0,0,0,0,2376.000000000000000,0,0,1575.000000000000000,0,0,0,0,2.000000000000000000,1577.000000000000000,0,0,1985.000000000000000,0,0,0,0,1.000000000000000000,1986.000000000000000,0,0,1624.000000000000000,0,0,0,0,1.000000000000000000,1625.000000000000000,0,0,2756.000000000000000,0,0,0,0,2.000000000000000000,2758.000000000000000,0,0,2115.000000000000000,0,0,0,0,0,2115.000000000000000,0,1.000000000000000000,1647.000000000000000,0,0,0,0,2.000000000000000000,1650.000000000000000,0,1.000000000000000000,1588.000000000000000,0,0,0,0,4.000000000000000000,1593.000000000000000,0,0,1633.000000000000000,0,0,0,0,2.000000000000000000,1635.000000000000000,1.000000000000000000,0,1332.000000000000000,0,0,0,0,0,1333.000000000000000,1.000000000000000000,0,1260.000000000000000,0,0,0,0,1.000000000000000000,1262.000000000000000,43.00000000000000000,3.000000000000000000,64197.00000000000000,0,0,0,0,20.00000000000000000,64263.00000000000000,0.220000000000000000
S518000,太平洋證券,1.000000000000000000,0,1841.000000000000000,5.000000000000000000,0,0,0,0,1847.000000000000000,0,0,2252.000000000000000,0,0,0,0,0,2252.000000000000000,0,0,3850.000000000000000,0,0,0,0,0,3850.000000000000000,3.000000000000000000,0,2511.000000000000000,0,0,0,0,0,2514.000000000000000,1.000000000000000000,0,5405.000000000000000,0,0,0,0,0,5406.000000000000000,0,0,4788.000000000000000,0,0,0,0,0,4788.000000000000000,0,0,4873.000000000000000,0,0,0,0,0,4873.000000000000000,0,0,2892.000000000000000,0,0,0,0,0,2892.000000000000000,0,0,4337.000000000000000,0,0,0,0,0,4337.000000000000000,0,0,3188.000000000000000,0,0,0,0,0,3188.000000000000000,0,0,2510.000000000000000,0,0,0,0,0,2510.000000000000000,0,0,2543.000000000000000,0,0,0,0,0,2543.000000000000000,0,0,2596.000000000000000,0,0,0,0,0,2596.000000000000000,0,0,1392.000000000000000,0,0,0,0,0,1392.000000000000000,0,0,1749.000000000000000,0,0,0,0,0,1749.000000000000000,0,0,1928.000000000000000,0,0,0,0,0,1928.000000000000000,0,0,2463.000000000000000,0,0,0,0,0,2463.000000000000000,0,0,2490.000000000000000,0,0,0,0,0,2490.000000000000000,0,0,1656.000000000000000,0,0,0,0,0,1656.000000000000000,0,0,1573.000000000000000,0,0,0,0,0,1573.000000000000000,0,0,2061.000000000000000,0,0,0,0,2.000000000000000000,2063.000000000000000,0,0,1730.000000000000000,0,0,0,0,0,1730.000000000000000,0,0,2509.000000000000000,0,0,0,0,0,2509.000000000000000,5.000000000000000000,0,63137.00000000000000,5.000000000000000000,0,0,0,2.000000000000000000,63149.00000000000000,0.220000000000000000
S126999,宏遠證券自營,0,0,2960.000000000000000,0,0,0,0,0,2960.000000000000000,0,0,2830.000000000000000,0,0,0,0,0,2830.000000000000000,0,0,5020.000000000000000,0,0,0,0,0,5020.000000000000000,0,0,3489.000000000000000,0,0,0,0,0,3489.000000000000000,0,0,3361.000000000000000,0,0,0,0,0,3361.000000000000000,0,0,2468.000000000000000,0,0,0,0,0,2468.000000000000000,0,0,3356.000000000000000,0,0,0,0,0,3356.000000000000000,0,0,2550.000000000000000,0,0,0,0,0,2550.000000000000000,0,0,5167.000000000000000,0,0,0,0,0,5167.000000000000000,0,0,7130.000000000000000,0,0,0,0,0,7130.000000000000000,0,0,8251.000000000000000,0,0,0,0,0,8251.000000000000000,0,0,1660.000000000000000,0,0,0,0,0,1660.000000000000000,0,0,310.0000000000000000,0,0,0,0,0,310.0000000000000000,0,0,1373.000000000000000,0,0,0,0,0,1373.000000000000000,0,0,2350.000000000000000,0,0,0,0,0,2350.000000000000000,0,0,930.000000000000000,0,0,0,0,0,930.000000000000000,0,0,2244.000000000000000,0,0,0,0,0,2244.000000000000000,0,0,1451.000000000000000,0,0,0,0,0,1451.000000000000000,0,0,290.0000000000000000,0,0,0,0,0,290.0000000000000000,0,0,1040.000000000000000,0,0,0,0,0,1040.000000000000000,0,0,1840.000000000000000,0,0,0,0,0,1840.000000000000000,0,0,1182.000000000000000,0,0,0,0,0,1182.000000000000000,0,0,314.0000000000000000,0,0,0,0,0,314.0000000000000000,0,0,61566.00000000000000,0,0,0,0,0,61566.00000000000000,0.210000000000000000
S980999,元大證券自營,0,0,652.0000000000000000,0,0,0,0,0,652.0000000000000000,0,0,2200.000000000000000,0,0,0,0,0,2200.000000000000000,0,0,2634.000000000000000,0,0,0,0,0,2634.000000000000000,0,0,2966.000000000000000,0,0,0,0,0,2966.000000000000000,0,0,1991.000000000000000,0,0,0,0,0,1991.000000000000000,0,0,3687.000000000000000,0,0,0,0,0,3687.000000000000000,0,0,5407.000000000000000,0,0,0,0,0,5407.000000000000000,0,0,4415.000000000000000,0,0,0,0,0,4415.000000000000000,0,0,3124.000000000000000,0,0,0,0,0,3124.000000000000000,0,0,2774.000000000000000,0,0,0,0,0,2774.000000000000000,0,0,3401.000000000000000,0,0,0,0,0,3401.000000000000000,0,0,1596.000000000000000,0,0,0,0,0,1596.000000000000000,0,0,1298.000000000000000,0,0,0,0,0,1298.000000000000000,0,0,2775.000000000000000,0,0,0,0,0,2775.000000000000000,0,0,3701.000000000000000,0,0,0,0,0,3701.000000000000000,0,0,2384.000000000000000,0,0,0,0,0,2384.000000000000000,0,0,2218.000000000000000,0,0,0,0,0,2218.000000000000000,0,0,860.0000000000000000,0,0,0,0,0,860.0000000000000000,0,0,1527.000000000000000,0,0,0,0,0,1527.000000000000000,0,0,2641.000000000000000,0,0,0,0,0,2641.000000000000000,0,0,2965.000000000000000,0,0,0,0,0,2965.000000000000000,0,0,1447.000000000000000,0,0,0,0,0,1447.000000000000000,0,0,1347.000000000000000,0,0,0,0,0,1347.000000000000000,0,0,58010.00000000000000,0,0,0,0,0,58010.00000000000000,0.200000000000000000
S526000,大慶證券,0,0,1864.000000000000000,0,0,0,0,0,1864.000000000000000,0,0,1073.000000000000000,0,0,0,0,0,1073.000000000000000,0,0,3971.000000000000000,0,0,0,0,0,3971.000000000000000,0,0,2474.000000000000000,0,0,0,0,0,2474.000000000000000,0,1.000000000000000000,12284.00000000000000,0,0,0,0,0,12285.00000000000000,0,0,10625.00000000000000,0,0,0,0,0,10625.00000000000000,0,0,3573.000000000000000,0,0,0,0,0,3573.000000000000000,0,0,1252.000000000000000,0,0,0,0,0,1252.000000000000000,0,0,1715.000000000000000,0,0,0,0,0,1715.000000000000000,0,0,1555.000000000000000,0,0,0,0,0,1555.000000000000000,0,0,1346.000000000000000,0,0,0,0,0,1346.000000000000000,0,0,1705.000000000000000,0,0,0,0,0,1705.000000000000000,0,0,1121.000000000000000,0,0,0,0,0,1121.000000000000000,0,0,711.0000000000000000,0,0,0,0,0,711.0000000000000000,0,0,640.0000000000000000,0,0,0,0,0,640.0000000000000000,0,0,934.000000000000000,0,0,0,0,0,934.000000000000000,0,0,856.0000000000000000,0,0,0,0,0,856.0000000000000000,0,0,847.0000000000000000,0,0,0,0,0,847.0000000000000000,0,0,561.0000000000000000,0,0,0,0,0,561.0000000000000000,0,0,603.0000000000000000,0,0,0,0,0,603.0000000000000000,0,0,553.0000000000000000,0,0,0,0,0,553.0000000000000000,0,0,368.0000000000000000,0,0,0,0,0,368.0000000000000000,0,0,460.0000000000000000,0,0,0,0,0,460.0000000000000000,0,1.000000000000000000,51091.00000000000000,0,0,0,0,0,51092.00000000000000,0.180000000000000000
S653000,大眾證券,0,0,1125.000000000000000,0,0,0,0,0,1125.000000000000000,0,0,1797.000000000000000,0,0,0,0,0,1797.000000000000000,0,0,2468.000000000000000,0,0,0,0,0,2468.000000000000000,0,0,2112.000000000000000,0,0,0,0,0,2112.000000000000000,0,0,3437.000000000000000,0,0,0,0,0,3437.000000000000000,0,0,5141.000000000000000,0,0,0,0,0,5141.000000000000000,2.000000000000000000,2.000000000000000000,3692.000000000000000,0,0,0,0,0,3696.000000000000000,0,0,2560.000000000000000,0,0,0,0,0,2560.000000000000000,0,0,2894.000000000000000,0,0,0,0,0,2894.000000000000000,0,2.000000000000000000,2217.000000000000000,0,0,0,0,0,2219.000000000000000,0,0,1967.000000000000000,0,0,0,0,0,1967.000000000000000,0,0,2449.000000000000000,0,0,0,0,0,2449.000000000000000,2.000000000000000000,2.000000000000000000,2015.000000000000000,0,0,0,0,0,2019.000000000000000,0,4.000000000000000000,1488.000000000000000,0,0,0,0,0,1492.000000000000000,2.000000000000000000,3.000000000000000000,1519.000000000000000,0,0,0,0,0,1524.000000000000000,1.000000000000000000,0,1221.000000000000000,0,0,0,0,0,1222.000000000000000,0,0,1354.000000000000000,0,0,0,0,0,1354.000000000000000,1.000000000000000000,0,1940.000000000000000,0,0,0,0,0,1941.000000000000000,0,0,1541.000000000000000,0,0,0,0,0,1541.000000000000000,0,0,1258.000000000000000,0,0,0,0,0,1258.000000000000000,0,0,1200.000000000000000,0,0,0,0,0,1200.000000000000000,0,0,1529.000000000000000,0,0,0,0,0,1529.000000000000000,0,0,1473.000000000000000,0,0,0,0,0,1473.000000000000000,8.000000000000000000,13.00000000000000000,48397.00000000000000,0,0,0,0,0,48418.00000000000000,0.170000000000000000
F008999,統一期貨自營,40.00000000000000000,0,640.0000000000000000,0,0,0,0,0,680.0000000000000000,0,0,1096.000000000000000,0,0,0,0,0,1096.000000000000000,0,0,1471.000000000000000,0,0,0,0,0,1471.000000000000000,0,0,4145.000000000000000,0,0,0,0,0,4145.000000000000000,0,0,10049.00000000000000,0,0,0,0,0,10049.00000000000000,0,0,6260.000000000000000,0,0,0,0,0,6260.000000000000000,0,0,1135.000000000000000,0,0,0,0,0,1135.000000000000000,0,0,2333.000000000000000,0,0,0,0,0,2333.000000000000000,0,0,1089.000000000000000,0,0,0,0,0,1089.000000000000000,0,0,325.0000000000000000,0,0,0,0,0,325.0000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.000000000000000000,0,0,0,0,0,4.000000000000000000,0,0,0,0,0,0,0,0,0,40.00000000000000000,0,28547.00000000000000,0,0,0,0,0,28587.00000000000000,0.100000000000000000
S147000,台灣摩根士丹利證券,0,0,10.00000000000000000,0,0,0,0,0,10.00000000000000000,0,0,10.00000000000000000,0,0,0,0,0,10.00000000000000000,0,0,4539.000000000000000,0,0,0,0,0,4539.000000000000000,0,0,0,0,0,0,0,0,0,0,0,150.0000000000000000,0,0,0,0,0,150.0000000000000000,0,0,170.0000000000000000,0,0,0,0,0,170.0000000000000000,0,0,2363.000000000000000,0,0,0,0,0,2363.000000000000000,0,0,41.00000000000000000,0,0,0,0,0,41.00000000000000000,0,0,416.0000000000000000,0,0,0,0,0,416.0000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1921.000000000000000,0,0,0,0,0,1921.000000000000000,0,0,2808.000000000000000,0,0,0,0,0,2808.000000000000000,0,0,200.0000000000000000,0,0,0,0,0,200.0000000000000000,0,0,0,0,0,0,0,0,0,0,0,5730.000000000000000,0,0,0,0,0,5730.000000000000000,0,0,0,0,0,0,0,0,0,0,0,1250.000000000000000,0,0,0,0,0,1250.000000000000000,0,0,1457.000000000000000,0,0,0,0,0,1457.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3837.000000000000000,0,0,0,0,0,3837.000000000000000,0,0,2608.000000000000000,0,0,0,0,0,2608.000000000000000,0,0,27510.00000000000000,0,0,0,0,0,27510.00000000000000,0.100000000000000000
S616000,中國信託證券,0,0,559.0000000000000000,0,0,0,0,20.00000000000000000,579.0000000000000000,0,0,682.0000000000000000,1.000000000000000000,0,0,0,0,683.0000000000000000,0,0,892.0000000000000000,0,0,0,0,30.00000000000000000,922.0000000000000000,0,0,874.0000000000000000,0,0,0,0,50.00000000000000000,924.000000000000000,0,0,1950.000000000000000,0,0,0,0,30.00000000000000000,1980.000000000000000,0,0,2478.000000000000000,0,0,0,0,30.00000000000000000,2508.000000000000000,0,0,1909.000000000000000,0,0,0,0,10.00000000000000000,1919.000000000000000,0,0,1651.000000000000000,0,0,0,0,5.000000000000000000,1656.000000000000000,0,0,1882.000000000000000,0,0,0,0,5.000000000000000000,1887.000000000000000,0,0,1930.000000000000000,0,0,0,0,0,1930.000000000000000,0,0,1215.000000000000000,0,0,0,0,0,1215.000000000000000,0,0,863.0000000000000000,0,0,0,0,0,863.0000000000000000,0,0,874.0000000000000000,14.00000000000000000,0,0,0,0,888.0000000000000000,0,0,613.0000000000000000,0,0,0,0,0,613.0000000000000000,0,0,693.0000000000000000,0,0,0,0,1.000000000000000000,694.0000000000000000,0,0,631.0000000000000000,0,0,0,0,0,631.0000000000000000,0,0,1347.000000000000000,0,0,0,0,0,1347.000000000000000,0,0,663.0000000000000000,0,0,0,0,0,663.0000000000000000,0,0,519.0000000000000000,0,0,0,0,1.000000000000000000,520.0000000000000000,0,0,693.0000000000000000,0,0,0,0,0,693.0000000000000000,0,0,1045.000000000000000,0,0,0,0,0,1045.000000000000000,0,0,373.0000000000000000,0,0,0,0,0,373.0000000000000000,0,0,705.0000000000000000,0,0,0,0,0,705.0000000000000000,0,0,25041.00000000000000,15.00000000000000000,0,0,0,182.0000000000000000,25238.00000000000000,0.090000000000000000
S159000,花旗環球國際證券,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1716.000000000000000,0,0,0,0,0,1716.000000000000000,0,0,6066.000000000000000,0,0,0,0,0,6066.000000000000000,0,0,3438.000000000000000,0,0,0,0,0,3438.000000000000000,0,0,1050.000000000000000,0,0,0,0,0,1050.000000000000000,0,0,100.0000000000000000,0,0,0,0,0,100.0000000000000000,0,0,800.0000000000000000,0,0,0,0,0,800.0000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660.0000000000000000,0,0,0,0,0,660.0000000000000000,0,0,0,0,0,0,0,0,0,0,0,1950.000000000000000,0,0,0,0,0,1950.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4789.000000000000000,0,0,0,0,0,4789.000000000000000,0,0,3996.000000000000000,0,0,0,0,0,3996.000000000000000,0,0,0,0,0,0,0,0,0,0,0,550.0000000000000000,0,0,0,0,0,550.0000000000000000,0,0,25115.00000000000000,0,0,0,0,0,25115.00000000000000,0.090000000000000000
